"V1","V3","V8","V10","V12","V15","V16","V2","V19","V20","V4","V5","V7","V9","V6","V13","V17","V18","V11","V14","V21"
"B","A","B","A","B","B","A","A","A","B","A","B","A","A","A","B","B","A","A","A","A"
"B","B","A","B","A","A","B","A","A","A","B","B","B","A","B","B","B","A","A","A","B"
"B","B","A","B","A","A","B","B","B","B","B","A","B","B","B","B","B","B","A","A","B"
"B","A","A","B","A","B","A","B","B","B","A","B","A","A","B","A","B","A","B","A","B"
"B","B","A","B","A","A","B","B","A","A","A","A","B","B","B","B","A","B","B","A","B"
"B","B","A","B","A","B","A","B","B","B","B","B","A","B","B","B","B","B","A","A","B"
"B","A","A","B","A","A","A","B","B","A","B","B","A","A","B","B","A","B","A","A","A"
"B","B","B","B","A","A","A","A","B","A","A","A","B","B","B","B","A","A","A","A","A"
"B","B","A","B","A","A","A","B","B","B","B","B","B","B","B","B","B","B","A","A","B"
"B","A","A","B","A","B","A","A","B","B","A","B","B","A","B","B","B","A","A","A","B"
"B","A","A","B","B","A","A","B","B","B","A","B","B","B","B","B","B","B","A","A","A"
"B","A","A","A","A","B","A","B","B","A","B","B","B","B","A","B","A","A","A","A","A"
"B","A","A","B","A","B","A","B","B","A","B","B","B","B","B","B","B","A","A","A","B"
"B","B","A","B","A","A","A","A","B","A","A","B","A","B","B","B","A","A","A","A","A"
"A","B","B","B","B","A","A","B","B","B","B","B","B","B","B","B","B","A","A","A","B"
"B","B","A","B","A","A","B","B","B","A","B","A","B","A","A","B","A","B","A","A","A"
"B","A","B","A","A","A","A","A","B","B","A","B","A","A","B","B","B","A","A","A","B"
"B","A","A","B","A","B","A","B","B","B","A","B","B","A","B","B","B","A","A","A","B"
"A","A","A","B","B","A","A","B","A","A","B","B","A","A","B","B","B","A","A","A","A"
"B","A","A","B","A","A","A","B","B","B","A","B","B","B","A","B","B","A","A","A","B"
"B","B","A","B","A","A","B","B","B","B","A","A","B","A","B","B","B","B","A","A","A"
"B","A","A","B","B","A","A","B","B","B","A","A","B","A","B","B","A","A","A","A","B"
"B","A","A","B","A","B","A","B","B","A","B","B","B","B","B","B","B","A","A","B","B"
"B","A","A","B","A","A","A","B","B","B","A","B","B","B","B","B","B","B","A","A","A"
"B","B","A","B","A","A","A","A","B","A","A","B","A","B","B","B","A","B","A","A","A"
"B","B","A","B","A","A","A","B","B","B","A","B","B","A","B","B","B","B","A","A","A"
"B","B","A","B","A","A","A","A","A","A","B","A","B","B","B","B","A","B","A","A","A"
"B","B","A","B","A","A","B","B","B","A","A","B","A","B","B","B","B","B","A","A","B"
"B","B","A","B","A","A","A","B","B","A","B","B","A","B","B","B","A","B","A","A","A"
"B","B","B","A","A","B","A","A","B","A","A","A","A","B","B","B","B","A","A","A","A"
"B","B","A","B","A","A","A","A","A","B","A","B","B","B","B","B","B","A","A","A","A"
"B","B","A","B","A","B","B","B","A","A","A","B","B","B","B","B","B","A","A","A","B"
"B","B","A","B","A","B","B","B","A","B","A","B","B","A","B","B","B","B","A","A","A"
"B","A","B","B","B","B","A","B","B","A","A","B","B","A","A","B","B","A","A","A","A"
"B","B","A","A","A","B","A","A","A","A","A","B","A","A","B","B","B","A","A","A","A"
"B","A","B","A","B","B","A","B","A","B","A","B","A","A","B","B","B","A","A","A","A"
"B","B","A","B","A","B","B","A","A","A","A","B","B","A","A","B","B","A","A","A","B"
"B","A","A","A","A","A","A","B","B","A","B","B","A","B","B","B","B","A","B","A","B"
"B","B","A","B","A","A","B","B","A","A","B","B","B","A","B","B","A","B","A","B","A"
"B","A","A","B","A","B","A","A","B","B","A","B","B","A","B","B","B","B","A","A","B"
"A","B","A","B","B","A","B","A","A","A","A","B","B","A","B","B","A","B","A","A","B"
"B","A","A","B","A","A","A","A","B","A","A","B","A","B","B","B","A","B","A","A","A"
"B","A","B","A","B","B","A","A","A","A","A","B","B","B","B","B","B","B","A","A","A"
"B","B","A","B","A","A","A","A","B","A","A","B","B","A","B","B","A","B","A","A","A"
"B","A","A","B","A","B","A","A","B","B","A","A","B","A","B","B","B","A","A","A","B"
"B","B","A","B","A","B","B","B","A","B","B","B","B","B","B","B","B","B","B","A","B"
"B","B","A","B","A","B","A","B","A","B","A","B","B","B","B","B","B","B","A","B","A"
"B","B","B","B","A","A","B","A","A","B","B","B","B","A","B","B","B","A","A","A","B"
"A","B","B","A","B","A","A","B","B","B","A","B","A","B","B","A","A","B","A","B","B"
"B","B","B","A","B","A","A","A","A","A","A","B","B","B","B","B","B","A","B","A","A"
"B","B","A","B","A","A","B","A","B","A","B","A","B","B","A","B","B","B","B","A","A"
"B","B","A","B","A","A","B","B","B","A","B","B","B","A","B","B","A","B","A","B","B"
"B","B","A","B","A","B","B","B","B","B","A","B","B","B","B","B","B","B","A","A","A"
"B","B","A","B","A","A","A","A","B","B","B","B","B","B","B","B","B","B","A","A","B"
"B","A","A","B","B","A","A","B","B","B","B","B","B","A","A","B","B","A","B","A","B"
"B","A","A","B","A","B","A","A","B","B","A","B","B","A","B","B","B","A","A","A","A"
"B","B","A","B","A","A","A","A","A","A","A","B","B","B","B","B","B","B","A","B","B"
"B","B","A","B","A","A","A","B","A","A","A","B","A","A","B","B","A","B","A","B","B"
"B","A","A","B","A","B","A","A","B","B","A","B","A","A","B","B","B","A","A","A","B"
"B","B","A","B","A","B","A","B","B","A","A","B","B","B","A","B","A","A","A","A","A"
"B","A","B","A","A","B","A","B","A","B","A","A","A","A","A","B","A","A","B","B","A"
"B","A","A","B","A","A","A","B","B","B","A","B","B","B","B","B","B","A","A","A","A"
"B","B","B","A","A","B","B","A","B","A","A","B","A","A","B","B","A","B","A","A","B"
"B","A","B","A","B","A","A","A","A","A","A","B","A","B","A","B","A","B","A","B","A"
"B","B","A","B","A","B","A","B","A","B","A","B","B","B","A","B","B","B","A","A","B"
"B","B","B","A","A","A","B","A","B","B","A","B","A","A","B","B","B","B","A","A","A"
"B","B","A","B","A","A","A","B","B","A","A","B","B","A","B","B","A","A","A","A","A"
"B","A","A","B","B","A","A","B","B","A","A","B","B","A","B","B","A","B","A","A","A"
"B","B","A","B","A","A","A","B","B","B","B","B","A","B","B","B","B","A","A","A","B"
"B","B","A","B","A","B","A","B","A","B","A","A","B","B","B","A","B","B","A","B","B"
"B","B","B","A","A","B","A","A","B","B","A","B","A","A","B","B","B","A","A","A","B"
"B","A","A","B","A","A","A","B","B","A","B","B","A","B","B","B","A","A","B","A","A"
"B","A","A","B","A","A","A","B","B","A","B","B","B","A","A","B","B","A","A","A","B"
"B","B","A","B","A","B","A","B","B","B","A","A","A","A","B","B","B","A","A","A","A"
"B","B","A","B","A","B","A","B","B","A","A","B","A","A","B","B","B","A","A","A","A"
"B","A","A","B","A","B","A","B","B","A","A","A","B","B","B","B","B","B","A","A","B"
"B","B","A","B","A","A","A","B","B","B","B","B","B","B","B","B","B","B","A","A","B"
"B","B","A","B","A","A","A","A","A","B","A","B","B","A","B","B","B","B","A","A","B"
"B","B","A","B","A","B","A","B","A","B","A","B","A","A","B","B","B","A","B","A","A"
"B","B","B","A","B","B","B","B","A","A","A","B","A","A","B","B","A","B","A","B","B"
"B","B","A","B","A","A","A","A","A","B","A","B","A","B","A","B","B","A","A","A","B"
"B","A","B","A","B","B","A","B","A","A","A","B","A","B","B","B","B","A","A","A","A"
"B","B","B","A","A","B","A","B","A","B","B","B","A","B","B","B","B","A","A","A","B"
"B","B","A","B","A","A","A","A","B","A","B","B","B","B","B","B","A","A","A","A","A"
"B","A","B","A","B","B","A","A","A","A","A","B","A","B","B","B","B","B","A","A","A"
"B","A","A","B","B","A","A","B","B","A","A","B","B","B","B","B","A","A","A","A","B"
"B","B","A","B","A","A","A","B","B","A","B","B","B","A","B","B","A","A","A","A","A"
"B","B","B","A","A","B","B","B","B","A","A","B","A","A","B","B","B","B","A","B","B"
"B","B","B","A","A","B","A","A","A","A","B","B","A","B","B","B","B","A","A","A","B"
"B","B","A","A","A","A","B","A","A","A","A","B","A","B","B","B","B","A","A","A","B"
"B","B","B","B","A","A","A","B","B","A","A","B","B","A","B","A","B","A","B","B","B"
"A","B","A","B","B","B","A","A","B","B","A","B","B","B","A","B","B","A","A","A","A"
"B","B","A","B","A","B","B","B","B","A","A","B","B","A","B","B","B","B","A","A","B"
"B","A","A","B","A","A","A","B","B","A","B","B","B","B","A","B","A","B","B","A","A"
"A","A","A","B","A","B","A","A","A","B","A","B","B","A","B","B","B","B","A","A","A"
"B","A","A","B","A","A","A","A","B","A","A","B","A","A","A","B","B","B","A","A","A"
"B","B","A","B","A","B","A","A","A","B","A","B","B","A","A","B","B","B","A","A","B"
"B","B","A","B","A","A","A","B","B","B","A","B","B","A","B","B","B","B","A","A","A"
"B","A","B","A","B","B","A","A","A","B","A","B","A","B","B","B","B","A","A","B","B"
"B","B","B","A","A","A","A","A","B","B","A","B","A","A","B","B","A","A","A","B","B"
"B","B","A","B","A","B","A","A","A","B","B","B","B","B","A","A","B","A","B","A","B"
"B","B","A","B","A","A","B","B","A","A","B","A","B","A","B","B","A","A","A","A","A"
"B","B","B","A","A","B","A","A","A","B","A","B","A","B","B","B","B","A","A","A","A"
"B","B","B","A","A","B","A","A","A","B","A","A","A","A","B","B","B","A","A","A","A"
"B","A","B","A","B","B","A","A","B","A","A","B","B","A","B","B","B","B","A","A","A"
"B","B","A","A","A","A","A","B","B","B","A","B","A","B","B","B","B","A","A","B","B"
"B","B","A","B","A","B","B","A","B","B","A","A","B","B","B","B","B","A","A","A","A"
"B","B","A","B","A","A","A","A","A","A","A","B","B","B","B","B","A","B","A","A","A"
"B","A","B","A","B","B","A","A","A","B","A","B","A","A","B","B","B","A","A","A","A"
"B","A","A","B","A","A","A","B","B","B","A","B","B","B","B","B","B","A","A","A","A"
"B","A","B","A","B","A","A","B","A","B","A","B","A","B","B","B","B","B","A","A","B"
"B","A","A","B","A","B","A","A","B","B","A","A","B","B","B","B","B","A","A","A","B"
"B","A","B","B","B","A","A","A","B","B","A","B","B","A","A","B","B","B","A","A","B"
"B","B","A","B","A","A","A","A","B","B","A","A","B","B","B","B","B","B","A","A","A"
"B","A","B","A","A","B","A","B","B","B","A","B","A","A","B","B","B","A","A","A","A"
"B","B","A","B","A","B","B","B","B","A","B","B","B","B","B","B","A","A","A","A","B"
"A","A","A","B","B","B","A","B","A","B","A","B","B","A","B","B","B","A","A","A","B"
"B","B","A","B","A","A","B","A","B","B","A","B","A","A","B","B","B","B","A","A","B"
"B","B","A","B","A","A","A","B","A","B","A","B","B","B","B","B","B","A","A","A","A"
"B","A","A","B","B","A","A","A","B","A","A","B","B","B","B","B","A","B","A","A","A"
"A","A","A","B","B","B","A","B","A","B","B","B","B","A","B","B","B","A","A","B","B"
"B","B","A","B","A","A","A","B","A","B","A","B","A","B","B","B","B","A","A","A","B"
"B","B","A","B","A","A","B","A","B","A","A","B","B","B","B","A","B","B","B","B","B"
"B","A","A","A","B","B","A","B","B","B","A","B","A","B","A","B","A","A","B","A","A"
"B","B","B","B","A","B","A","A","B","B","A","A","B","B","B","B","B","A","B","A","A"
"B","A","B","A","B","B","A","B","A","A","B","B","A","B","B","B","B","A","B","A","B"
"B","A","A","B","A","B","A","B","B","B","A","B","B","A","B","B","B","A","A","A","A"
"B","A","A","B","A","B","A","B","B","B","A","B","B","A","B","B","B","A","A","A","A"
"B","B","A","B","A","B","B","A","A","A","B","B","B","A","B","B","A","B","A","A","B"
"B","B","A","B","A","A","A","B","B","B","A","B","B","B","B","B","B","B","A","A","B"
"B","B","A","B","A","B","B","A","B","A","A","B","B","A","B","B","A","A","A","A","B"
"B","A","A","B","A","B","A","A","B","B","A","B","B","A","A","B","B","A","A","A","B"
"B","B","B","A","A","B","A","B","B","B","A","B","A","B","B","B","B","A","A","A","B"
"B","A","A","B","B","A","A","A","B","B","A","B","B","A","B","B","B","B","A","A","B"
"B","A","B","A","B","A","A","A","A","B","A","B","A","A","B","B","B","A","A","A","B"
"B","B","B","A","A","A","A","A","A","B","B","B","A","A","B","A","A","B","B","A","B"
"B","A","B","A","B","B","A","A","A","B","A","B","A","B","B","B","B","A","A","A","B"
"B","A","A","B","A","B","A","B","B","B","A","B","B","A","B","B","B","B","A","B","B"
"B","B","B","A","A","A","A","B","B","B","B","B","A","B","B","B","B","A","A","A","B"
"B","B","A","B","A","B","B","B","B","A","A","B","B","A","B","A","A","B","B","A","B"
"B","B","A","B","A","A","A","B","B","B","A","B","B","B","B","B","B","A","A","A","B"
"B","A","A","B","B","A","A","A","B","B","B","B","B","B","A","B","B","A","A","A","B"
"B","A","A","B","A","B","A","B","B","B","A","B","B","A","B","B","B","A","A","A","B"
"B","B","A","B","A","A","A","A","A","B","A","B","B","A","A","B","B","B","A","A","B"
"B","A","A","B","A","A","A","B","B","A","A","B","B","B","B","B","A","B","A","A","A"
"B","B","B","B","A","A","A","A","B","A","A","B","A","B","A","B","A","A","A","A","B"
"B","B","A","B","A","A","A","B","B","A","B","B","B","A","B","B","B","B","A","A","B"
"B","B","A","B","A","A","B","B","B","B","A","B","B","B","B","B","B","A","B","A","A"
"B","B","A","B","A","A","A","B","A","B","A","B","B","B","B","B","B","B","B","B","B"
"B","B","B","A","A","B","B","B","A","B","A","B","A","B","A","B","B","B","A","A","A"
"B","B","A","B","A","A","A","A","B","A","B","B","B","B","B","B","A","B","B","A","A"
"B","A","A","B","A","A","A","B","B","B","B","A","A","B","B","B","B","A","A","B","B"
"B","A","A","B","A","A","A","A","B","B","A","B","B","B","A","B","B","A","A","A","B"
"B","B","A","B","A","A","B","B","B","B","B","B","B","B","B","B","B","B","A","A","B"
"B","B","A","B","A","B","A","B","B","B","A","B","B","B","B","B","B","A","A","A","A"
"B","A","A","A","A","A","A","B","B","A","A","A","A","B","A","B","B","A","A","A","A"
"B","B","A","B","A","A","B","A","B","B","A","B","B","B","B","B","B","A","A","A","A"
"B","B","A","B","A","A","B","A","A","B","A","B","B","B","B","B","B","B","A","A","A"
"B","B","A","B","A","A","A","A","B","B","A","B","A","B","B","B","B","A","A","A","A"
"B","A","A","B","B","A","A","A","B","B","A","B","B","B","B","B","B","A","A","A","A"
"B","B","B","B","B","A","A","A","B","B","B","B","A","B","B","B","B","A","A","A","B"
"B","A","A","A","A","B","A","A","B","B","A","B","A","A","B","B","B","B","A","A","A"
"B","B","B","B","A","A","A","A","A","A","A","B","A","B","B","B","B","A","A","A","A"
"B","B","A","B","A","B","B","B","B","A","B","B","A","A","B","B","B","B","A","A","B"
"B","B","A","B","A","B","A","A","B","B","A","A","B","B","B","B","B","B","A","A","B"
"B","B","A","B","A","A","A","A","A","B","A","B","B","B","A","B","B","A","B","A","A"
"B","A","B","A","B","B","A","B","A","A","A","B","A","B","B","B","B","B","A","A","B"
"B","B","A","B","A","B","A","A","A","A","A","A","B","A","A","B","B","B","A","A","A"
"B","B","A","B","A","B","A","B","B","A","B","B","B","A","B","B","B","A","A","A","A"
"B","B","A","B","A","A","B","B","B","B","B","B","A","A","B","B","B","B","A","A","B"
"B","A","A","B","A","B","A","B","B","B","A","B","B","A","B","B","B","A","A","A","A"
"B","A","A","B","A","B","A","A","B","A","A","A","B","B","B","B","A","A","A","A","A"
"B","A","A","B","B","B","A","B","B","B","A","A","B","A","B","B","B","B","A","B","A"
"B","B","B","B","A","A","A","A","B","B","B","B","B","B","B","B","B","A","A","A","B"
"B","A","B","A","B","B","A","B","A","B","A","B","A","A","B","B","B","A","A","A","A"
"B","A","A","B","A","A","A","B","B","B","A","B","B","B","B","A","B","A","B","B","B"
"B","B","B","B","A","A","A","B","A","B","B","B","B","B","B","B","B","A","A","A","B"
"B","B","A","B","A","A","B","B","B","A","A","A","B","A","A","B","A","B","A","A","B"
"B","A","A","B","A","A","A","A","B","B","A","B","A","B","B","B","B","A","A","B","A"
"A","B","A","B","B","B","B","B","A","A","A","B","B","A","B","B","B","A","A","A","B"
"B","B","A","B","A","A","A","B","B","B","A","B","B","B","B","B","B","A","A","A","A"
"B","B","A","B","A","A","A","B","B","A","A","B","B","A","B","B","A","B","A","A","A"
"B","B","A","B","A","A","A","B","B","B","B","B","B","B","B","B","B","B","A","A","B"
"B","B","A","B","A","B","A","A","A","B","A","B","B","B","B","B","B","A","A","B","B"
"B","B","A","B","A","A","A","A","B","B","B","B","B","A","B","A","B","A","B","B","B"
"B","A","A","A","A","B","A","A","B","B","A","B","A","B","B","B","A","B","B","A","B"
"A","A","B","A","A","B","A","B","B","A","A","B","A","B","B","B","B","A","A","A","A"
"B","B","A","B","A","A","A","A","A","A","A","B","A","B","B","B","B","A","A","A","A"
"B","A","B","A","B","B","A","A","A","A","A","B","B","B","B","B","B","A","A","A","A"
"B","A","A","B","B","A","A","B","B","A","A","B","B","A","B","B","A","A","A","A","B"
"B","A","B","A","B","B","A","B","A","B","A","B","A","A","B","B","A","A","A","A","A"
"B","A","A","A","B","B","A","B","B","B","B","B","A","A","B","B","B","A","A","A","B"
"B","B","B","A","A","B","A","B","A","B","A","B","A","A","B","B","B","B","A","A","A"
"B","B","A","B","A","A","A","B","B","B","A","B","B","A","B","B","B","A","A","A","A"
"B","B","A","B","A","A","A","A","A","B","B","B","A","B","B","B","B","B","B","A","B"
"B","A","B","B","B","B","A","A","A","A","A","B","B","B","B","B","A","A","A","A","A"
"B","A","A","B","A","A","A","A","B","B","A","B","B","B","A","B","B","A","A","A","A"
"B","A","A","B","B","A","A","B","B","B","A","B","B","B","A","B","B","A","A","B","B"
"B","A","A","A","B","B","A","B","B","A","A","B","A","A","B","A","A","B","B","B","A"
"B","B","A","B","A","B","A","A","A","B","A","B","B","B","B","B","B","A","A","A","B"
"B","B","B","B","A","A","B","A","B","B","B","B","B","B","B","B","B","B","A","A","A"
"B","A","A","B","A","B","A","B","B","B","A","B","B","B","B","B","B","A","A","A","B"
"B","A","B","A","B","A","A","A","A","A","A","A","A","B","B","B","B","A","A","A","B"
"B","A","A","B","A","A","A","B","B","A","B","B","B","A","A","B","B","B","A","A","A"
"B","B","A","B","A","B","A","B","B","B","A","B","B","B","B","B","B","A","A","A","B"
"B","A","A","B","A","B","A","B","B","B","A","B","B","A","B","B","B","B","A","A","B"
"B","B","A","A","A","B","A","A","B","B","A","B","A","B","B","B","A","A","A","A","B"
"B","A","A","B","B","A","A","B","B","B","B","B","B","B","B","B","B","A","B","B","B"
"B","B","A","B","A","B","B","A","B","B","A","B","A","B","B","B","B","B","A","A","A"
"B","B","A","A","A","A","B","B","A","A","A","B","A","B","B","B","B","A","A","A","B"
"B","B","A","B","A","A","B","B","B","B","A","B","B","A","B","B","B","B","A","B","A"
"B","A","B","A","B","B","A","B","A","B","A","A","A","A","B","B","A","B","A","A","A"
"A","B","B","B","A","B","A","B","B","B","A","B","B","A","B","B","B","B","A","A","B"
"B","A","A","B","A","B","A","A","B","B","B","B","B","A","B","B","B","A","A","A","B"
"B","B","A","B","A","B","B","A","A","B","A","A","B","B","B","B","B","B","A","A","A"
"B","B","A","B","A","A","A","A","B","B","B","A","B","B","B","B","B","B","A","A","B"
"B","B","B","A","A","B","A","A","B","B","A","B","A","B","A","B","A","A","A","A","B"
"B","A","B","A","A","A","A","A","A","B","A","B","A","B","B","B","B","B","A","B","B"
"B","A","B","A","B","A","A","A","A","A","A","B","A","B","B","B","A","A","A","A","B"
"B","A","A","B","A","B","A","B","B","B","A","A","B","B","B","B","B","A","A","A","A"
